ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
GAD051010205,GA,005,HQ120,WRITTEN INFORMAL,S  ,03/27/1985,,,,
GAD051010205,GA,002,HQ120,WRITTEN INFORMAL,S  ,07/01/1984,,,,
GAD051010429,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/30/2000,,1500.0,,
GAD051010429,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,05/17/2000,,,,
GAD003323805,GA,014,HQ120,WRITTEN INFORMAL,S  ,10/18/1985,,,,
GAD003323805,GA,004,HQ120,WRITTEN INFORMAL,S  ,04/13/1984,,,,
GAD033582461,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/18/1996,,,,
GAD033582461,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/31/1994,,,,
GAD033842543,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/13/1997,,,,
GAD003269578,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/07/1984,,,,
GAD003274545,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/18/1991,,,,
GAD000821934,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/16/1993,,,,
GAD000821934,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/22/1993,,,,
GA9210020872,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/13/2011,,,,
GAD084914787,GA,002,HQ120,WRITTEN INFORMAL,S  ,09/13/2011,,,,
GAD051011344,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/04/2008,,,,
GAD033817354,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/20/1996,,6000.0,,
GAD033817354,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/22/1995,,,,
GAD003278801,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/26/1997,,,,
GAD003278801,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/22/1995,,,,
GAR000010181,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/19/2007,,,,
GAD003298684,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/07/1994,,,,
GAD003300092,GA,001,GA831,STATE RCRA TO STATE HSRA (STATE SUPERFUND),S  ,09/22/1994,,,,
GAD051011609,GA,001,HQ110,VERBAL INFORMAL,S  ,03/11/1994,,,,
GAD051011609,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/07/1994,,,,
GAD045832805,GA,005,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/13/1985,,,,
GAD048719108,GA,003,HQ120,WRITTEN INFORMAL,S  ,11/09/1987,,,,
GAD049686926,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/25/1991,,,,
GAD049686926,GA,005,HQ120,WRITTEN INFORMAL,S  ,04/12/1990,,,,
GAD049686926,GA,003,HQ120,WRITTEN INFORMAL,S  ,08/24/1988,,,,
GAD050766401,GA,DRG,HQ610,FINAL CIVIL JUDICIAL ACTION FOR COMPLIANCE AND/OR MONETARY PENALTY,E  ,12/20/1990,,,,
GAD041013657,GA,002,HQ120,WRITTEN INFORMAL,S  ,02/27/1986,,,,
GAD041013657,GA,032,HQ120,WRITTEN INFORMAL,S  ,09/13/1985,,,,
GAD041013657,GA,031,HQ120,WRITTEN INFORMAL,S  ,08/29/1985,,,,
GAD000616367,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/15/1993,,,,
GAD000616367,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/1992,,,,
GAD000603597,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/18/1994,,,,
GAD000609800,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/18/1995,,,,
GAD041013657,GA,021,HQ120,WRITTEN INFORMAL,S  ,12/19/1984,,,,
GAD041013657,GA,034,HQ120,WRITTEN INFORMAL,S  ,11/21/1984,,,,
GAD042097261,GA,002,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/13/1987,2000.0,2000.0,,
GAD980843155,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/22/2011,,,,
GAD051033710,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/13/1993,,,,
GAD003300506,GA,023,HQ120,WRITTEN INFORMAL,S  ,10/30/1984,,,,
GAD003300506,GA,005,HQ120,WRITTEN INFORMAL,S  ,04/13/1984,,,,
GAD981238215,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,07/29/2011,,4000.0,,
GAD000821934,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/20/1995,,,,
GAD003275252,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/07/1994,,,,
GAD003275252,GA,003,HQ120,WRITTEN INFORMAL,S  ,03/04/1986,,,,
GAD003275252,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/29/1984,,,,
GAD003275468,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/18/1997,,,,
GAD042097261,GA,004,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/29/1986,,,,
GAD042125146,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/16/2000,,,,
GAD042125146,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/23/1997,,,,
GAD046901799,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/09/1993,,,,
GAD047590476,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/27/1993,,,,
GAD004065520,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/15/2007,,,,
GAD981236805,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/19/2007,,,,
GAD000828251,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/04/1993,,,,
GAD003266962,GA,019,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/10/1985,,,,
GAD047608245,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/01/1989,,,,
GAD047937982,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,05/22/1992,,7000.0,,
GAD047940598,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/09/1994,,500.0,,
GAD047957386,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/29/1993,,,,
GAD047957386,GA,005,HQ120,WRITTEN INFORMAL,S  ,02/19/1991,,,,
GAD047957386,GA,003,HQ120,WRITTEN INFORMAL,S  ,06/09/1989,,,,
GAD047957386,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/26/1988,,,,
GAD047958343,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/16/1984,,,,
GAD048708044,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/08/1993,24000.0,22000.0,,
GAD003300506,GA,031,HQ120,WRITTEN INFORMAL,S  ,09/13/1985,,,,
GAD003300506,GA,021,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,07/02/1985,,,,
GAD003300506,GA,007,HQ120,WRITTEN INFORMAL,S  ,11/14/1984,,,,
GAD003308145,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,07/03/1984,,,,
GAD003308145,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/19/1984,,,,
GAD003308335,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/18/1995,,,,
GAD003308335,GA,010,HQ120,WRITTEN INFORMAL,S  ,12/14/1987,,,,
GAD003266962,GA,009,HQ120,WRITTEN INFORMAL,S  ,09/19/1985,,,,
GAD003275971,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/30/1993,,,,
GAD003275971,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/09/1988,,,,
GAD000609826,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/20/1993,,,,
GAD000609883,GA,001,HQ810,STATE TO EPA ADMINISTRATIVE REFERRAL,S  ,07/01/1996,,,,
GAD000609891,GA,APT,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,07/24/1998,,30000.0,,
GAD000609917,GA,APT,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,07/24/1998,,130000.0,,
GAD003310810,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/24/1998,,,,
GAD981216096,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/20/2007,,,,
GAD003310810,GA,001,HQ340,FINAL 3008(H) I.S. CA ORDER,S  ,02/28/1996,,,,
GAD003292877,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/23/2000,,,,
GAD046893822,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/22/1984,,,,
GAD046894838,GA,002,HQ120,WRITTEN INFORMAL,S  ,08/05/1987,,,,
GAD046901096,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/10/1990,,,,
GAD057297400,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/07/1985,,,,
GAD057302002,GA,006,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,04/28/1987,,,,
GAD050766401,GA,009,HQ620,FINAL CIVIL JUDICIAL ACTION FOR IMMINENT AND SUBSTANTIAL ENDANGERMENT,S  ,10/18/1988,,,,
GAD050766401,GA,015,HQ120,WRITTEN INFORMAL,S  ,12/13/1985,,,,
GAD008212409,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/22/1982,,,,
GAD009703349,GA,002,HQ120,WRITTEN INFORMAL,S  ,02/01/1985,,,,
GAD010103232,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/23/1994,,,,
GAD010103232,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/23/1993,,,,
GAD010103232,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/19/1993,,,,
GAD033582461,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/10/1994,,,,
GAD001700699,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/10/1992,,,,
GAD001700699,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/1985,,,,
GAD000616367,GA,006,HQ120,WRITTEN INFORMAL,S  ,02/28/1991,,,,
GAR000049908,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/22/2007,,,,
GAD984302117,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/03/2017,,,,
GAR000000364,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/16/2018,,,,
GAR000018127,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/02/2016,,,,
GAR000012724,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/23/2018,,,,
GAR000031815,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/27/2002,,,,
GAD003295243,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/07/2002,,,,
GAD991276007,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/16/2002,,1700.0,,
GAR000029819,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2002,,,,
GAD980726491,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/13/2016,,,,
GAR000000364,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/20/2000,,3000.0,,
GAD003324985,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/02/2000,,40000.0,,
GAD980842975,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/06/2000,,,,
GAD980729974,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/03/2001,,,,
GAD000616367,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/26/2001,,,,
GAD984307595,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/16/2001,,,,
GAD003401106,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,05/16/2001,,,,
GAD981014491,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,04/16/2001,,,,
GAR000025866,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/17/2000,,,,
GAD000823112,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/2000,,,,
GA0570024109,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/18/1998,,,,
GAD093380814,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/14/2002,,,,
GAR000028357,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/29/2002,,,,
GAR000028332,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/19/2001,,,,
GAD000776781,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/23/2002,,,,
GAD003480530,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/19/2001,,,,
GAD981022510,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/22/2001,,,,
GAR000022012,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/05/2001,,,,
GAR000027961,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/13/2001,,,,
GAD000616367,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/19/2001,,,,
GA1570024330,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/20/2001,,,,
GAD980709257,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/14/2000,,,,
GAR000026088,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/10/2001,,1500.0,,
GAD984319194,GA,001,HQ110,VERBAL INFORMAL,S  ,02/06/2001,,,,
GAD003266962,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/01/2000,,,,
GA0001296755,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/23/2002,,,,
GAD981014491,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/11/2001,,1600.0,,
GAD991276007,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/16/2001,,800.0,,
GAD042125146,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/14/2000,,,,
GAR000028332,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/01/2001,,300.0,,
GAD065365603,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/06/2001,,,,
GAD051022432,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/27/2001,,,,
GAD084823301,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/25/2001,,,,
GAD084910389,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/30/2001,,,,
GAD981237878,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/18/2001,,,,
GAD991275900,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/15/2001,,,,
GAD003298684,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,05/21/2001,,,,
GA8570024606,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/03/2000,,,,
GAD079195251,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/02/2016,,,,
GAR000017970,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/16/2005,,,,
GAD991302340,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/22/2008,,,,
GAR000023291,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/06/2005,,,,
GAD040690737,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/10/2008,,,,
GA0000263343,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/16/2003,,,,
GAD003306750,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/15/2002,,,,
GAD000823112,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/02/2003,,,,
GAD991291352,GA,001,HQ110,VERBAL INFORMAL,S  ,01/19/2006,,,,
GAD981222946,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/05/2001,,,,
GAD981238199,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/18/2002,,,,
GAD980729974,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/15/2004,,,,
GA6202932244,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/21/2004,,25000.0,,
GAD095797817,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/04/2005,,,,
GAR000075945,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/22/2021,,,,
GAD048709372,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,11/13/2003,,6000.0,,
GAD087522579,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/24/2003,,,,
GAD003401106,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/26/2001,,,,
GA0000263343,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/20/2004,,10000.0,,
GAR000007849,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/26/2005,,,,
GAR000032714,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/29/2005,,,,
GA0000101584,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/2001,,,,
GAD010112936,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/26/2003,,,,
GAD118273945,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/20/2001,,,,
GAD981223852,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/30/2004,,,,
GAR000017442,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/2004,,,,
GAD984297564,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,05/10/2005,,1500.0,,
GAR000033506,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/03/2005,,,,
GAD051011344,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,05/04/2005,,30000.0,,
GAR000025791,GA,001,HQ110,VERBAL INFORMAL,S  ,08/16/2001,,,,
GAD075942706,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/15/2001,,,,
GAD084914787,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/17/2001,,,,
GAD984307660,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/28/2003,,,,
GAD981265192,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/07/2003,,,,
GAD980842777,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/06/2005,,,,
GAD980709257,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/07/2005,,,,
GAR000031559,GA,001,HQ830,RCRA TO  CERCLA ADMINISTRATIVE REFERRAL,S  ,04/18/2003,,,,
GAD981266026,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/17/2002,,,,
GAD042869057,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/14/2001,,,,
GAD984304014,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/04/2002,,3500.0,,
GAR000011106,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/14/2003,,,,
GAD981266208,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/11/2002,,,,
GAD981224942,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/05/2001,,,,
GAR000035469,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/08/2006,,,,
GAD981218365,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/19/2001,,,,
GAR000022053,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/30/2003,,,,
GAD980709406,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/03/2003,,,,
GAR000021485,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/31/2002,,,,
GAR000027946,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/24/2002,,,,
GAD984294371,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/29/2009,,,,
GAR000025064,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/09/2003,,4500.0,,
GAD061022216,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/19/2005,,,,
GAD003273224,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/22/2004,,,,
GAD981268170,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/06/2003,,,,
GAD980839187,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/15/2004,,,,
GAR000021121,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/21/2008,,,,
GAR000010132,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/11/2008,,,,
GAD980847479,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/30/2002,,1800.0,,
GAD991276387,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/18/2012,,,,
GA9210020872,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/19/2002,,,,
GAD981255276,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/25/2003,,,,
GAD981268709,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/2007,,,,
GAD003282803,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/20/2003,,,,
GAD084823301,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/14/2003,,,,
GAD984311647,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/17/2007,,,,
GAD984318568,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,11/27/2001,,1000.0,,
GAD000616367,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/23/2010,,,,
GAR000013946,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/05/2002,,,,
GAR000028381,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/15/2004,,,,
GAD980839187,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/13/2016,,,,
GAD003326840,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/07/2005,,,,
GAR000022376,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/24/2004,,,,
GAD984304014,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/07/2005,,,,
GAD981235823,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/08/2005,,,,
GAD981258270,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/02/2003,,,,
GAD097392971,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/08/2002,,,,
GA1210020565,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/22/2003,,,,
GA0001038090,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/04/2005,,,,
GAD981237225,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/06/2007,,,,
GA8570024606,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/03/2002,,,,
GAD082169855,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/10/2005,,,,
GAD981233307,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/04/2009,,,,
GAD981024458,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/01/2002,,,,
GAR000057414,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/06/2012,,,,
GAD000735688,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/12/2007,,,,
GAD042861666,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/15/2005,,,,
GAD981216575,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/19/2002,,250.0,,
GAR000030098,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,04/17/2002,,,,
GAD095811162,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/14/2005,,,,
GAD065330151,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/23/2004,,,,
GAD981262462,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/23/2004,,,,
GAR000037317,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/08/2005,,,,
GAD980842777,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/09/2002,,,,
GAD006924872,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/24/2002,,,,
GAD033590514,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/16/2002,,500.0,,
GAD092375377,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2002,,,,
GAR000022574,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2002,,,,
GAR000014431,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/24/2005,,,,
GAD065356057,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/07/2001,,,,
GAD981265820,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/29/2009,,,,
GAR000044685,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/03/2009,,,,
GAD981022510,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/05/2009,,,,
GAD000821967,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/08/2010,,,,
GAD057293250,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/18/2009,,,,
GAD984297564,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,04/07/2005,,,,
GAD984294371,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/16/2004,,,,
GAD003275971,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/26/2002,,,,
GA0000999805,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/19/2004,,,,
GAR000039396,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/04/2005,,,,
GAD981262215,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/29/2004,,,,
GAR000001255,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/07/2006,,,,
GAD984318568,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/23/2004,,,,
GAD984308981,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/21/2008,,,,
GAR000032706,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/09/2008,,,,
GAR000019893,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/17/2004,,,,
GAR000009530,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/19/2002,,,,
GAD981029325,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/24/2004,,,,
GAR000037143,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/29/2006,,,,
GAD981216708,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/20/2006,,,,
GAR000006072,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/27/2006,,550.0,,
GAR000043364,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/24/2006,,,,
GAD981260151,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/15/2004,,,,
GAR000026468,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/21/2001,,1800.0,,
GA4170024174,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/01/2015,,,,
GA0000181388,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/02/2002,,,,
GAR000023051,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/28/2006,,,,
GAR000007849,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/21/2006,,10000.0,,
GAD045832805,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/12/2006,,,,
GAD984299818,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/25/2006,,,,
GAD082828716,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,09/30/2004,10559.0,,,
GA0000575696,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/23/2004,,,,
GAD003323805,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/05/2005,,,,
GAR000033688,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/26/2004,,,,
GAD981266380,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,11/14/2005,,500.0,,
GAD981224538,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/02/2004,,,,
GAD033518523,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/04/2004,,,,
