CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
13213010300,Georgia,Murray County,0,3852,1465,0,14,0.36,0,0,0,0,0,1,12.7,51128,0,0,0,0,0,0,0,0,74,74,NULL,35,35,NULL,3762,97.66,1550,40.24,885,22.99,460,11.95,3592,93.24,11,0.28,16,0.42,5,0.13,5,0.13,134,3.47,131,3.39,84,5.74,278,18.95,3203,83.14,1358,35.26,722,18.74,409,10.61,3090,80.22,9,0.24,14,0.37,0,0,5,0.13,84,2.18,80,2.07,82,5.61,238,16.28,74,1.92,35,0.9,11,0.28,17,0.45,74,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,7,0.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1777,910,472,3676,15,17,5,5,134,131,83,282
13213010400,Georgia,Murray County,1,6240,2324,0,236,3.78,0,0,0,0,1,0,14.4,55278,1,1,1,1,1,0,0,1,1393,4277,1393,670,2038,670,4277,68.55,2038,32.67,1148,18.4,585,9.37,3539,56.71,49,0.79,20,0.33,5,0.08,26,0.42,637,10.21,917,14.7,106,4.58,278,11.96,1393,22.32,670,10.74,396,6.34,151,2.43,1154,18.5,7,0.11,5,0.08,5,0.08,8,0.13,214,3.42,320,5.14,25,1.06,84,3.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2559,1572,976,5271,64,30,5,31,839,1183,168,426
13213010500,Georgia,Murray County,1,5087,1740,0,0,0,0,0,0,0,0,0,9.1,54893,1,1,1,1,1,0,0,0,4923,5087,4923,1674,1709,1674,5087,100,1709,33.59,1419,27.89,498,9.79,4383,86.16,40,0.79,15,0.29,2,0.04,21,0.41,626,12.31,948,18.64,42,2.39,161,9.23,4923,96.78,1674,32.91,1375,27.03,474,9.31,4231,83.17,40,0.79,15,0.29,2,0.04,21,0.41,615,12.08,923,18.15,42,2.39,155,8.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1737,1419,498,4383,40,15,2,21,626,948,46,164
13213010600,Georgia,Murray County,0,4348,1584,0,0,0,0,0,0,0,0,1,29.5,50274,0,0,0,0,0,0,0,0,77,77,NULL,41,41,NULL,4348,100,2181,50.16,1122,25.8,465,10.69,4022,92.5,13,0.3,10,0.23,0,0,14,0.32,289,6.65,356,8.19,62,3.9,279,17.6,4267,98.13,2150,49.44,1104,25.38,457,10.52,3948,90.79,12,0.28,10,0.23,0,0,13,0.31,284,6.53,349,8.03,60,3.78,274,17.28,77,1.76,41,0.94,24,0.55,5,0.12,72,1.66,0,0,1,0.02,0,0,1,0.02,2,0.06,4,0.09,1,0.03,4,0.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2101,1122,465,4022,13,10,0,14,289,356,55,259
13213010700,Georgia,Murray County,0,5567,1942,0,4,0.07,0,0,0,0,0,1,19.5,39619,0,0,0,0,0,0,0,0,30,30,NULL,10,10,NULL,5567,100,2516,45.2,1496,26.87,515,9.25,5197,93.35,21,0.38,5,0.09,0,0,23,0.41,321,5.77,348,6.25,87,4.48,312,16.07,5567,100,2516,45.2,1496,26.87,515,9.25,5197,93.35,21,0.38,5,0.09,0,0,23,0.41,321,5.77,348,6.25,87,4.48,312,16.07,30,0.55,10,0.17,8,0.15,5,0.09,28,0.51,0,0,0,0,0,0,0,0,2,0.04,0,0,0,0.01,2,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2656,1496,515,5197,21,5,0,23,321,348,91,318
13215000200,Georgia,Muscogee County,1,2498,1053,0,0,0,0,0,0,0,0,0,14.4,67700,0,1,0,1,0,0,0,0,NULL,771,NULL,NULL,213,NULL,771,30.85,213,8.53,150,6.01,159,6.35,605,24.22,107,4.27,22,0.87,1,0.04,3,0.14,33,1.31,47,1.86,45,4.24,51,4.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,799,554,474,1988,331,47,4,9,119,175,201,183
13215000300,Georgia,Muscogee County,1,1741,630,0,0,0,0,0,0,0,0,1,38.5,32826,0,0,0,0,0,0,0,0,NULL,178,NULL,NULL,121,NULL,178,10.22,121,6.98,35,2.01,28,1.6,51,2.93,99,5.7,0,0,0,0,0,0,28,1.6,62,3.57,23,3.68,22,3.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1033,358,178,763,549,8,0,5,416,571,118,195
13215000400,Georgia,Muscogee County,1,2841,1186,0,0,0,0,1,0,0,0,1,12.3,40966,0,1,0,1,0,0,0,0,0,1224,0,0,668,0,1224,43.08,668,23.5,280,9.84,190,6.69,987,34.75,176,6.21,17,0.58,0,0,3,0.11,41,1.43,55,1.93,36,3.07,108,9.09,0,0.02,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1425,632,511,2420,274,22,1,5,119,129,44,215
13215000800,Georgia,Muscogee County,1,2431,1067,0,0,0,0,1,0,0,0,1,34.2,40411,0,1,0,1,0,0,0,0,NULL,785,NULL,NULL,433,NULL,785,32.29,433,17.8,189,7.79,70,2.88,488,20.07,255,10.5,6,0.23,0,0,5,0.22,31,1.27,33,1.37,58,5.39,103,9.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1235,551,253,1643,618,11,0,21,138,167,141,281
13215000900,Georgia,Muscogee County,1,2851,1201,0,300,10.52,1,1,1,0,0,1,23.8,44490,1,1,1,1,1,0,0,0,860,2564,860,415,1169,415,2564,89.95,1169,41,522,18.31,447,15.69,1493,52.38,845,29.64,44,1.54,5,0.18,9,0.31,168,5.89,184,6.44,88,7.36,143,11.87,860,30.18,415,14.54,194,6.81,48,1.68,428,15.02,309,10.83,36,1.27,2,0.06,2,0.07,84,2.93,88,3.07,44,3.64,57,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1127,587,482,1750,857,47,5,14,178,215,88,146
13215001000,Georgia,Muscogee County,1,4384,1709,0,645,14.71,0,0,0,0,0,0,10.4,68571,1,1,1,1,1,0,0,0,1624,4198,1624,433,1092,433,4198,95.76,1092,24.91,668,15.24,596,13.6,2876,65.6,1020,23.26,88,2,7,0.16,24,0.56,184,4.19,217,4.95,76,4.45,124,7.28,1624,37.04,433,9.88,153,3.49,138,3.16,870,19.84,644,14.69,43,0.99,1,0.03,11,0.26,54,1.22,67,1.53,21,1.2,39,2.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,942,702,639,3012,1058,92,7,25,190,223,68,114
13215001100,Georgia,Muscogee County,1,2588,1019,0,0,0,0,0,0,0,0,0,17.5,107824,0,1,0,1,0,0,0,0,319,1797,319,79,465,79,1797,69.44,465,17.96,471,18.21,353,13.64,1683,65.02,51,1.97,11,0.43,6,0.23,1,0.04,45,1.76,34,1.31,3,0.32,42,4.11,319,12.31,79,3.07,83,3.19,72,2.77,297,11.46,7,0.26,0,0,2,0.08,0,0,13,0.51,9,0.33,0,0,7,0.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,735,688,476,2398,101,14,6,1,68,47,7,55
13215001200,Georgia,Muscogee County,1,3371,1767,0,0,0,0,0,0,0,1,0,19.8,81250,0,1,0,1,0,0,0,1,301,2456,301,92,759,92,2456,72.85,759,22.51,489,14.49,377,11.18,1848,54.81,485,14.38,22,0.65,2,0.07,7,0.21,92,2.73,108,3.19,102,5.8,51,2.9,301,8.92,92,2.74,44,1.32,38,1.12,233,6.91,50,1.47,5,0.16,0,0,0,0,13,0.37,22,0.66,9,0.52,7,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1292,669,459,2447,751,27,3,9,134,132,133,71
13215001400,Georgia,Muscogee County,1,1768,865,0,0,0,0,1,0,1,1,1,47.4,21250,0,1,0,1,0,0,0,1,279,1768,279,231,1339,231,1768,100,1339,75.74,426,24.1,195,11.03,721,40.78,946,53.51,12,0.68,2,0.11,6,0.34,81,4.58,93,5.26,253,29.22,435,50.31,279,15.77,231,13.08,67,3.81,43,2.45,57,3.23,210,11.85,0,0,0,0,2,0.13,10,0.55,8,0.46,57,6.63,73,8.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,426,195,721,946,12,2,6,81,93,212,402
13215001600,Georgia,Muscogee County,1,2749,1032,0,212,7.71,1,1,1,1,1,1,54.8,14882,1,1,1,1,1,0,0,1,1186,2722,1186,781,1981,781,2722,99.01,1981,72.08,905,32.93,118,4.28,814,29.61,1747,63.56,7,0.25,5,0.18,15,0.55,134,4.87,97,3.54,348,33.72,535,51.82,1186,43.13,781,28.42,311,11.3,61,2.23,498,18.11,605,21.99,4,0.16,4,0.14,8,0.28,67,2.45,60,2.17,127,12.3,251,24.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2110,915,118,818,1769,7,5,15,135,99,375,519
13215001800,Georgia,Muscogee County,1,1272,530,0,111,8.73,0,1,0,0,0,1,48.1,24330,0,1,0,1,0,0,0,0,0,936,0,0,714,0,936,73.58,714,56.17,214,16.84,93,7.31,465,36.58,407,31.96,6,0.51,1,0.05,15,1.16,42,3.32,55,4.33,74,13.91,182,34.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,884,299,113,650,539,10,1,16,56,69,82,203
13215002000,Georgia,Muscogee County,1,3266,1273,0,20,0.61,0,1,0,1,1,1,31.5,38750,0,1,0,1,0,0,0,1,NULL,2558,NULL,NULL,1528,NULL,2558,78.33,1528,46.78,663,20.3,442,13.54,39,1.19,2434,74.53,10,0.31,3,0.09,3,0.08,70,2.13,62,1.9,233,18.29,294,23.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1776,898,500,67,3057,17,3,5,117,96,231,326
13215002100,Georgia,Muscogee County,1,2381,962,0,2,0.08,0,1,0,0,0,1,22.2,46083,0,1,0,1,0,0,0,0,NULL,1703,NULL,NULL,859,NULL,1703,71.54,859,36.07,436,18.3,236,9.91,906,38.05,665,27.91,27,1.15,0,0,14,0.58,92,3.85,96,4.01,54,5.61,117,12.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1131,621,316,1266,926,33,0,17,139,137,67,160
13215002200,Georgia,Muscogee County,1,2795,1178,0,3,0.11,0,1,0,1,1,1,38.6,30522,0,1,0,1,0,0,0,1,NULL,1287,NULL,NULL,776,NULL,1287,46.05,776,27.75,277,9.91,260,9.32,67,2.4,1179,42.2,5,0.18,0,0,4,0.13,32,1.15,26,0.94,154,13.09,165,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1804,583,528,143,2577,8,0,6,61,42,251,321
13215002300,Georgia,Muscogee County,1,1785,763,0,7,0.39,0,0,0,0,0,1,25.9,55921,0,0,0,0,0,0,0,0,NULL,149,NULL,NULL,66,NULL,149,8.37,66,3.71,42,2.35,13,0.72,36,2.04,108,6.07,1,0.05,0,0,0,0,4,0.22,2,0.13,8,1.02,17,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,710,517,171,582,1130,8,0,2,63,52,97,210
13215002400,Georgia,Muscogee County,1,1581,687,0,0,0,0,1,0,0,0,1,67.9,14795,0,1,0,1,0,0,0,0,NULL,510,NULL,NULL,454,NULL,510,32.28,454,28.73,137,8.67,42,2.68,6,0.41,489,30.95,0,0.01,1,0.06,1,0.05,13,0.8,10,0.64,94,13.74,120,17.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1280,510,161,92,1439,1,1,5,43,23,298,380
13215002500,Georgia,Muscogee County,1,2626,845,0,953,36.29,0,1,0,1,1,1,62.1,14091,0,1,0,1,0,0,0,1,0,1432,0,0,1206,0,1432,54.52,1206,45.93,515,19.62,149,5.66,133,5.06,1257,47.88,0,0,0,0,3,0.11,38,1.46,26,0.99,408,48.31,477,56.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,671,581,191,437,2144,0,0,3,42,45,259,325
13215002700,Georgia,Muscogee County,1,2710,1028,0,4,0.15,0,1,0,1,1,1,43.9,21250,0,1,0,1,0,0,0,1,458,2066,458,382,1724,382,2066,76.25,1724,63.63,771,28.46,157,5.78,108,3.98,1889,69.71,11,0.39,4,0.15,8,0.28,47,1.73,44,1.62,254,24.68,340,33.04,458,16.89,382,14.1,119,4.4,61,2.24,51,1.89,389,14.35,5,0.17,0,0,2,0.08,11,0.41,11,0.42,60,5.88,81,7.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1689,1038,185,125,2490,14,4,9,68,59,263,352
13215002800,Georgia,Muscogee County,1,2107,944,0,23,1.09,0,1,0,1,1,1,39.6,28315,0,1,0,1,0,0,0,1,0,1839,0,0,1282,0,1839,87.3,1282,60.85,471,22.34,264,12.55,54,2.56,1743,82.75,1,0.05,4,0.19,1,0.05,36,1.71,49,2.32,261,27.66,313,33.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1240,530,299,74,1985,1,4,1,42,53,267,326
13215002901,Georgia,Muscogee County,1,2878,1285,0,0,0,0,1,0,1,1,1,30.4,32275,0,1,0,1,0,0,0,1,NULL,1323,NULL,NULL,768,NULL,1323,45.98,768,26.67,322,11.18,117,4.06,259,9,929,32.28,25,0.86,3,0.09,5,0.17,103,3.58,81,2.82,113,8.82,172,13.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1306,687,293,481,2167,46,7,14,163,146,226,327
13215002902,Georgia,Muscogee County,1,2249,918,0,0,0,0,1,0,0,0,1,40.1,30257,0,1,0,1,0,0,0,0,0,553,0,0,396,0,553,24.57,396,17.6,147,6.52,42,1.87,52,2.31,462,20.56,4,0.17,0,0,1,0.05,34,1.49,24,1.05,75,8.13,111,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1567,533,317,219,1901,16,1,7,105,90,251,456
13215003000,Georgia,Muscogee County,1,2676,1064,0,0,0,0,1,0,1,1,1,50.8,21699,0,1,0,1,0,0,0,1,476,2240,476,439,1939,439,2240,83.71,1939,72.45,593,22.15,236,8.81,206,7.69,1798,67.2,1,0.04,12,0.45,2,0.07,221,8.26,313,11.71,329,30.88,440,41.32,476,17.8,439,16.41,121,4.51,44,1.65,20,0.73,430,16.08,1,0.02,1,0.04,0,0,25,0.93,30,1.12,77,7.23,100,9.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2108,779,247,230,2182,1,12,2,249,347,348,462
